average,date,highest,lowest,order_count,volume,type_id
4499000.0,2024-07-04,4499000.0,4499000.0,2,2,38660
3500000.0,2024-07-06,3500000.0,3500000.0,1,1,38660
4499000.0,2024-07-09,4499000.0,4499000.0,1,1,38660
3500000.0,2024-07-10,3500000.0,3500000.0,2,4,38660
3999500.0,2024-07-11,4499000.0,3500000.0,2,2,38660
3999000.0,2024-07-12,4498000.0,3500000.0,2,2,38660
3833000.0,2024-07-13,4499000.0,3500000.0,3,3,38660
4499000.0,2024-07-14,4499000.0,4499000.0,2,2,38660
3500000.0,2024-07-15,3500000.0,3500000.0,1,1,38660
3999500.0,2024-07-16,4499000.0,3500000.0,2,2,38660
3999500.0,2024-07-17,4499000.0,3500000.0,2,2,38660
3999500.0,2024-07-19,4499000.0,3500000.0,2,2,38660
3999500.0,2024-07-21,4499000.0,3500000.0,2,2,38660
4499000.0,2024-07-26,4499000.0,4499000.0,1,1,38660
3424250.0,2024-07-28,4499000.0,200000.0,4,4,38660
4499000.0,2024-07-29,4499000.0,4499000.0,1,1,38660
4499000.0,2024-07-30,4499000.0,4499000.0,1,1,38660
3999500.0,2024-07-31,4499000.0,3500000.0,2,2,38660
4499000.0,2024-08-01,4499000.0,4499000.0,1,1,38660
4499000.0,2024-08-02,4499000.0,4499000.0,1,1,38660
4165666.67,2024-08-03,4499000.0,3499000.0,2,3,38660
3999500.0,2024-08-04,4499000.0,3500000.0,2,2,38660
3500000.0,2024-08-06,3500000.0,3500000.0,1,1,38660
4499000.0,2024-08-07,4499000.0,4499000.0,1,10,38660
3513725.49,2024-08-08,4200000.0,3500000.0,2,51,38660
3600000.0,2024-08-09,4200000.0,3500000.0,2,7,38660
3500000.0,2024-08-10,3500000.0,3500000.0,3,4,38660
4200000.0,2024-08-13,4200000.0,4200000.0,1,1,38660
4200000.0,2024-08-14,4200000.0,4200000.0,1,1,38660
3500000.0,2024-08-16,3500000.0,3500000.0,1,1,38660
3500000.0,2024-08-17,3500000.0,3500000.0,1,1,38660
3966666.67,2024-08-18,4200000.0,3500000.0,3,3,38660
3966666.67,2024-08-19,4200000.0,3500000.0,3,3,38660
4200000.0,2024-08-20,4200000.0,4200000.0,2,2,38660
3500000.0,2024-08-21,3500000.0,3500000.0,2,2,38660
3850000.0,2024-08-24,4200000.0,3500000.0,2,2,38660
3966666.67,2024-08-25,4200000.0,3500000.0,3,3,38660
3850000.0,2024-08-26,4200000.0,3500000.0,2,2,38660
4200000.0,2024-08-28,4200000.0,4200000.0,1,1,38660
3500000.0,2024-08-29,3500000.0,3500000.0,1,1,38660
3850000.0,2024-08-31,4200000.0,3500000.0,2,2,38660
4100000.0,2024-09-02,4200000.0,3500000.0,4,7,38660
4200000.0,2024-09-03,4200000.0,4200000.0,1,1,38660
3500000.0,2024-09-05,3500000.0,3500000.0,2,2,38660
3500000.0,2024-09-06,3500000.0,3500000.0,2,2,38660
4200000.0,2024-09-07,4200000.0,4200000.0,1,1,38660
3500000.0,2024-09-08,3500000.0,3500000.0,1,1,38660
3966666.67,2024-09-10,4200000.0,3500000.0,3,3,38660
3500000.0,2024-09-11,3500000.0,3500000.0,1,1,38660
3832666.67,2024-09-13,3999000.0,3500000.0,2,3,38660
3500000.0,2024-09-16,3500000.0,3500000.0,1,1,38660
3500000.0,2024-09-17,3500000.0,3500000.0,1,1,38660
3999000.0,2024-09-18,3999000.0,3999000.0,2,2,38660
3507028.17,2024-09-19,3999000.0,3500000.0,3,71,38660
3999000.0,2024-09-20,3999000.0,3999000.0,1,1,38660
3832666.67,2024-09-21,3999000.0,3500000.0,3,3,38660
3999000.0,2024-09-22,3999000.0,3999000.0,1,1,38660
3500000.0,2024-09-27,3500000.0,3500000.0,1,1,38660
3832666.67,2024-09-28,3999000.0,3500000.0,3,3,38660
3999000.0,2024-09-29,3999000.0,3999000.0,1,1,38660
3500000.0,2024-09-30,3500000.0,3500000.0,1,1,38660
3500000.0,2024-10-01,3500000.0,3500000.0,1,1,38660
3999000.0,2024-10-02,3999000.0,3999000.0,1,1,38660
3624500.0,2024-10-04,3749000.0,3500000.0,2,2,38660
3713428.57,2024-10-05,3749000.0,3500000.0,4,7,38660
3749000.0,2024-10-06,3749000.0,3749000.0,1,1,38660
3500000.0,2024-10-07,3500000.0,3500000.0,1,1,38660
3749000.0,2024-10-08,3749000.0,3749000.0,1,1,38660
3749000.0,2024-10-09,3749000.0,3749000.0,1,1,38660
3500000.0,2024-10-10,3500000.0,3500000.0,1,1,38660
3500000.0,2024-10-11,3500000.0,3500000.0,2,2,38660
3500000.0,2024-10-12,3500000.0,3500000.0,1,1,38660
3500000.0,2024-10-13,3500000.0,3500000.0,3,3,38660
3749000.0,2024-10-14,3749000.0,3749000.0,2,2,38660
3749000.0,2024-10-15,3749000.0,3749000.0,1,1,38660
3666000.0,2024-10-16,3749000.0,3500000.0,3,3,38660
3749000.0,2024-10-17,3749000.0,3749000.0,2,2,38660
3749000.0,2024-10-19,3749000.0,3749000.0,1,1,38660
3666000.0,2024-10-20,3749000.0,3500000.0,3,3,38660
3500000.0,2024-10-23,3500000.0,3500000.0,2,4,38660
3666333.33,2024-10-24,3999000.0,3500000.0,3,3,38660
3999000.0,2024-10-26,3999000.0,3999000.0,1,1,38660
3699600.0,2024-10-28,3999000.0,3500000.0,5,5,38660
3832666.67,2024-10-30,3999000.0,3500000.0,3,3,38660
3500000.0,2024-10-31,3500000.0,3500000.0,1,1,38660
3999000.0,2024-11-01,3999000.0,3999000.0,1,1,38660
3999000.0,2024-11-02,3999000.0,3999000.0,1,1,38660
3509596.15,2024-11-03,3999000.0,3500000.0,3,52,38660
3500000.0,2024-11-04,3500000.0,3500000.0,3,3,38660
3500000.0,2024-11-05,3500000.0,3500000.0,1,3,38660
3500000.0,2024-11-06,3500000.0,3500000.0,1,1,38660
3500000.0,2024-11-07,3500000.0,3500000.0,1,1,38660
3896000.0,2024-11-08,3995000.0,3500000.0,5,5,38660
3830000.0,2024-11-09,3995000.0,3500000.0,3,3,38660
3698000.0,2024-11-10,3995000.0,3500000.0,3,5,38660
3995000.0,2024-11-11,3995000.0,3995000.0,1,1,38660
3623750.0,2024-11-12,3995000.0,3500000.0,3,4,38660
3995000.0,2024-11-13,3995000.0,3995000.0,1,1,38660
3871250.0,2024-11-14,3995000.0,3500000.0,4,4,38660
3995000.0,2024-11-15,3995000.0,3995000.0,2,2,38660
3747500.0,2024-11-17,3995000.0,3500000.0,4,4,38660
3995000.0,2024-11-18,3995000.0,3995000.0,2,2,38660
3747500.0,2024-11-19,3995000.0,3500000.0,2,2,38660
3995000.0,2024-11-20,3995000.0,3995000.0,5,5,38660
3500000.0,2024-11-21,3500000.0,3500000.0,2,2,38660
3995000.0,2024-11-22,3995000.0,3995000.0,1,1,38660
3698000.0,2024-11-23,3995000.0,3500000.0,5,5,38660
3830000.0,2024-11-24,3995000.0,3500000.0,6,6,38660
3747500.0,2024-11-25,3995000.0,3500000.0,2,2,38660
3500000.0,2024-11-26,3500000.0,3500000.0,2,2,38660
3950000.0,2024-11-27,3995000.0,3500000.0,2,11,38660
3544000.0,2024-11-28,3995000.0,3500000.0,3,45,38660
3747500.0,2024-11-29,3995000.0,3500000.0,4,4,38660
3812800.0,2024-11-30,3891000.0,3500000.0,5,5,38660
3748818.18,2024-12-01,3891000.0,3500000.0,9,11,38660
3530076.92,2024-12-02,3891000.0,3500000.0,3,13,38660
3792562.5,2024-12-03,3891000.0,3500000.0,8,16,38660
3500000.0,2024-12-04,3500000.0,3500000.0,1,1,38660
3717222.22,2024-12-05,3891000.0,3500000.0,8,9,38660
3891000.0,2024-12-06,3891000.0,3891000.0,8,8,38660
3891000.0,2024-12-07,3891000.0,3891000.0,4,5,38660
3891000.0,2024-12-08,3891000.0,3891000.0,1,3,38660
3734600.0,2024-12-09,3891000.0,3500000.0,5,5,38660
3891000.0,2024-12-10,3891000.0,3891000.0,4,4,38660
3695500.0,2024-12-11,3891000.0,3500000.0,2,2,38660
3891000.0,2024-12-12,3891000.0,3891000.0,3,5,38660
3500000.0,2024-12-13,3500000.0,3500000.0,2,81,38660
3674500.0,2024-12-14,3849000.0,3500000.0,4,4,38660
3849000.0,2024-12-15,3849000.0,3849000.0,1,1,38660
3674500.0,2024-12-16,3849000.0,3500000.0,3,4,38660
3849000.0,2024-12-17,3849000.0,3849000.0,1,2,38660
3849000.0,2024-12-18,3849000.0,3849000.0,3,3,38660
3849000.0,2024-12-20,3849000.0,3849000.0,2,2,38660
3587250.0,2024-12-21,3849000.0,3500000.0,3,4,38660
3849000.0,2024-12-22,3849000.0,3849000.0,2,3,38660
3849000.0,2024-12-23,3849000.0,3849000.0,1,1,38660
3500000.0,2024-12-24,3500000.0,3500000.0,1,1,38660
3674500.0,2024-12-25,3849000.0,3500000.0,4,4,38660
3674500.0,2024-12-26,3849000.0,3500000.0,2,2,38660
3849000.0,2024-12-27,3849000.0,3849000.0,2,2,38660
3587250.0,2024-12-28,3849000.0,3500000.0,4,4,38660
3849000.0,2024-12-29,3849000.0,3849000.0,2,2,38660
3709400.0,2024-12-30,3849000.0,3500000.0,4,5,38660
3848000.0,2024-12-31,3848000.0,3848000.0,1,1,38660
3848000.0,2025-01-01,3848000.0,3848000.0,1,1,38660
3543500.0,2025-01-02,3848000.0,3500000.0,3,8,38660
3500000.0,2025-01-03,3500000.0,3500000.0,1,1,38660
3732166.67,2025-01-04,3848000.0,3500000.0,5,6,38660
3500000.0,2025-01-05,3500000.0,3500000.0,1,1,38660
3848000.0,2025-01-06,3848000.0,3848000.0,1,3,38660
3848000.0,2025-01-07,3848000.0,3848000.0,1,1,38660
3732000.0,2025-01-08,3848000.0,3500000.0,3,3,38660
3848000.0,2025-01-09,3848000.0,3848000.0,1,1,38660
1004500.0,2025-01-10,1005000.0,1004000.0,2,2,38660
3587000.0,2025-01-11,3848000.0,3500000.0,3,4,38660
3713333.33,2025-01-13,3820000.0,3500000.0,3,3,38660
3848000.0,2025-01-14,3848000.0,3848000.0,2,3,38660
3616000.0,2025-01-15,3848000.0,3500000.0,3,3,38660
3674000.0,2025-01-16,3848000.0,3500000.0,4,4,38660
3136750.0,2025-01-17,3848000.0,1003000.0,4,4,38660
3674000.0,2025-01-18,3848000.0,3500000.0,4,4,38660
3790000.0,2025-01-21,3848000.0,3500000.0,5,6,38660
3848000.0,2025-01-22,3848000.0,3848000.0,1,1,38660
3500000.0,2025-01-24,3500000.0,3500000.0,1,1,38660
3848000.0,2025-01-26,3848000.0,3848000.0,1,1,38660
3732000.0,2025-01-28,3848000.0,3500000.0,3,3,38660
3848000.0,2025-01-29,3848000.0,3848000.0,1,1,38660
3778400.0,2025-01-30,3848000.0,3500000.0,4,5,38660
3616000.0,2025-02-01,3848000.0,3500000.0,3,3,38660
3586750.0,2025-02-02,3847000.0,3500000.0,2,4,38660
3848000.0,2025-02-03,3848000.0,3848000.0,2,2,38660
3847000.0,2025-02-04,3847000.0,3847000.0,1,1,38660
3675000.0,2025-02-05,3850000.0,3500000.0,2,2,38660
3848000.0,2025-02-07,3848000.0,3848000.0,1,1,38660
3400000.0,2025-02-08,3400000.0,3400000.0,2,2,38660
3499000.0,2025-02-10,3499000.0,3499000.0,1,1,38660
3732666.67,2025-02-12,3849000.0,3500000.0,3,3,38660
3674000.0,2025-02-15,3848000.0,3500000.0,2,2,38660
3500000.0,2025-02-20,3500000.0,3500000.0,1,1,38660
3500000.0,2025-02-21,3500000.0,3500000.0,1,1,38660
3848000.0,2025-02-23,3848000.0,3848000.0,2,2,38660
3674000.0,2025-02-24,3848000.0,3500000.0,2,2,38660
3674000.0,2025-02-25,3848000.0,3500000.0,2,2,38660
3850000.0,2025-02-26,3850000.0,3850000.0,3,3,38660
3675000.0,2025-02-27,3850000.0,3500000.0,2,2,38660
3850000.0,2025-03-01,3850000.0,3850000.0,2,3,38660
3587500.0,2025-03-02,3850000.0,3500000.0,4,4,38660
3850000.0,2025-03-03,3850000.0,3850000.0,1,1,38660
3850000.0,2025-03-05,3850000.0,3850000.0,1,1,38660
3675000.0,2025-03-06,3850000.0,3500000.0,2,2,38660
3500000.0,2025-03-07,3500000.0,3500000.0,1,1,38660
3850000.0,2025-03-08,3850000.0,3850000.0,2,3,38660
3850000.0,2025-03-09,3850000.0,3850000.0,2,2,38660
3733333.33,2025-03-10,3850000.0,3500000.0,3,3,38660
3317166.67,2025-03-11,3850000.0,1003000.0,6,6,38660
3850000.0,2025-03-12,3850000.0,3850000.0,1,1,38660
3850000.0,2025-03-13,3850000.0,3850000.0,1,1,38660
3733333.33,2025-03-14,3850000.0,3500000.0,3,3,38660
3850000.0,2025-03-15,3850000.0,3850000.0,1,1,38660
3850000.0,2025-03-16,3850000.0,3850000.0,1,1,38660
3780000.0,2025-03-17,3850000.0,3500000.0,5,5,38660
3500000.0,2025-03-18,3500000.0,3500000.0,1,1,38660
3850000.0,2025-03-19,3850000.0,3850000.0,1,1,38660
2695000.0,2025-03-21,3500000.0,1890000.0,2,2,38660
3675000.0,2025-03-22,3850000.0,3500000.0,2,2,38660
3850000.0,2025-03-23,3850000.0,3850000.0,1,1,38660
3850000.0,2025-03-24,3850000.0,3850000.0,1,1,38660
3708000.0,2025-03-25,3850000.0,3500000.0,5,5,38660
3616666.67,2025-03-26,3850000.0,3500000.0,2,3,38660
3850000.0,2025-03-27,3850000.0,3850000.0,1,1,38660
3500000.0,2025-03-28,3500000.0,3500000.0,1,1,38660
3500000.0,2025-03-29,3500000.0,3500000.0,2,52,38660
3675000.0,2025-03-30,3850000.0,3500000.0,7,8,38660
3850000.0,2025-03-31,3850000.0,3850000.0,4,4,38660
3850000.0,2025-04-01,3850000.0,3850000.0,2,2,38660
3850000.0,2025-04-02,3850000.0,3850000.0,3,3,38660
3850000.0,2025-04-03,3850000.0,3850000.0,1,1,38660
3513000.0,2025-04-04,3850000.0,2502000.0,4,4,38660
3850000.0,2025-04-05,3850000.0,3850000.0,2,2,38660
3850000.0,2025-04-06,3850000.0,3850000.0,1,1,38660
3850000.0,2025-04-09,3850000.0,3850000.0,3,6,38660
3733333.33,2025-04-12,3850000.0,3500000.0,3,3,38660
3675000.0,2025-04-13,3850000.0,3500000.0,4,4,38660
3850000.0,2025-04-15,3850000.0,3850000.0,1,1,38660
3850000.0,2025-04-16,3850000.0,3850000.0,1,1,38660
3850000.0,2025-04-17,3850000.0,3850000.0,1,1,38660
3780000.0,2025-04-18,3850000.0,3500000.0,4,5,38660
3850000.0,2025-04-20,3850000.0,3850000.0,1,1,38660
3500000.0,2025-04-22,3500000.0,3500000.0,1,10,38660
3598000.0,2025-04-23,3794000.0,3500000.0,3,3,38660
3792000.0,2025-04-24,3792000.0,3792000.0,3,3,38660
3646000.0,2025-04-25,3792000.0,3500000.0,2,2,38660
3646000.0,2025-04-26,3792000.0,3500000.0,2,2,38660
3792000.0,2025-04-27,3792000.0,3792000.0,3,3,38660
3646000.0,2025-04-29,3792000.0,3500000.0,2,2,38660
2862000.0,2025-04-30,3793000.0,1000000.0,3,3,38660
3794000.0,2025-05-01,3794000.0,3794000.0,1,2,38660
3794000.0,2025-05-02,3794000.0,3794000.0,2,2,38660
3696000.0,2025-05-03,3794000.0,3500000.0,2,3,38660
3794000.0,2025-05-04,3794000.0,3794000.0,2,2,38660
3794000.0,2025-05-05,3794000.0,3794000.0,1,1,38660
3505764.71,2025-05-06,3794000.0,3500000.0,2,51,38660
3794000.0,2025-05-07,3794000.0,3794000.0,2,2,38660
3794000.0,2025-05-08,3794000.0,3794000.0,2,2,38660
3500000.0,2025-05-09,3500000.0,3500000.0,1,1,38660
3500000.0,2025-05-11,3500000.0,3500000.0,1,1,38660
3794000.0,2025-05-12,3794000.0,3794000.0,1,1,38660
2072000.0,2025-05-13,3794000.0,350000.0,2,2,38660
3794000.0,2025-05-14,3794000.0,3794000.0,1,1,38660
3758400.0,2025-05-15,3999000.0,3500000.0,4,5,38660
3999000.0,2025-05-16,3999000.0,3999000.0,3,3,38660
3999000.0,2025-05-17,3999000.0,3999000.0,2,2,38660
3500000.0,2025-05-18,3500000.0,3500000.0,3,24,38660
3998000.0,2025-05-19,3998000.0,3998000.0,2,2,38660
3500000.0,2025-05-20,3500000.0,3500000.0,1,1,38660
3998000.0,2025-05-21,3998000.0,3998000.0,3,3,38660
3998000.0,2025-05-22,3998000.0,3998000.0,1,1,38660
3969000.0,2025-05-23,3969000.0,3969000.0,1,1,38660
3685600.0,2025-05-25,3964000.0,3500000.0,5,5,38660
3964000.0,2025-05-26,3964000.0,3964000.0,1,1,38660
3964000.0,2025-05-27,3964000.0,3964000.0,2,2,38660
3500000.0,2025-05-28,3500000.0,3500000.0,1,1,38660
3967000.0,2025-05-29,3967000.0,3967000.0,3,4,38660
3950000.0,2025-05-30,3950000.0,3950000.0,1,1,38660
3950000.0,2025-05-31,3950000.0,3950000.0,1,1,38660
3950000.0,2025-06-01,3950000.0,3950000.0,1,1,38660
3811333.33,2025-06-02,3967000.0,3500000.0,3,3,38660
3733500.0,2025-06-03,3967000.0,3500000.0,2,2,38660
3967000.0,2025-06-04,3967000.0,3967000.0,2,2,38660
3500000.0,2025-06-05,3500000.0,3500000.0,1,1,38660
3811333.33,2025-06-06,3967000.0,3500000.0,3,3,38660
3530510.2,2025-06-07,3998000.0,3500000.0,4,49,38660
3500000.0,2025-06-08,3500000.0,3500000.0,1,1,38660
3998000.0,2025-06-09,3998000.0,3998000.0,2,2,38660
3400000.0,2025-06-10,3400000.0,3400000.0,1,1,38660
3998000.0,2025-06-12,3998000.0,3998000.0,2,3,38660
3121142.86,2025-06-13,3500000.0,350000.0,3,7,38660
3749000.0,2025-06-14,3998000.0,3500000.0,2,2,38660
3998000.0,2025-06-15,3998000.0,3998000.0,2,2,38660
3998000.0,2025-06-17,3998000.0,3998000.0,1,1,38660
3998000.0,2025-06-18,3998000.0,3998000.0,1,1,38660
3998000.0,2025-06-19,3998000.0,3998000.0,2,2,38660
3998000.0,2025-06-21,3998000.0,3998000.0,1,1,38660
3998000.0,2025-06-22,3998000.0,3998000.0,4,4,38660
3998000.0,2025-06-24,3998000.0,3998000.0,2,2,38660
3873500.0,2025-06-25,3998000.0,3500000.0,4,4,38660
