type_id,median_daily_liquidity
15508,2006882860.0
15509,513625661.0
15510,1189149472.0
15511,560990601.0
15587,15330929.6
15588,18643218.8
15589,479757966.0
15590,1936555720.0
15591,35439357.0
15592,40676920400.0
15593,5258846690.0
15594,61607199000.0
15596,14340058.95
15597,27193650.96
15598,65168551.0
15599,727862263.0
15600,1277034379.0
15601,8361292700.0
15602,14754743900.0
15604,57906490200.0
15605,92357921000.0
15607,31963925.98
15608,22098836.0
15609,49916732.0
15610,11209655409.93
15611,150192577.0
15612,193847942.0
15613,24115337400.0
15614,8953541794.0
15615,82682556800.0
15617,9082044.0
15618,15742925.0
15619,90734269.0
15620,38349691.0
15621,82373410.0
15622,625690590.0
15623,102285288.0
15625,13446856.9
15626,47217514.3
15627,23843664.0
15628,294558856.0
15629,2606412580.0
15630,8271228161.0
15631,17004167600.0
15632,55969706000.0
15634,373060062.0
15635,250000000.0
15636,728100.0
15637,63610000.0
15640,32674000.0
15641,236474230.0
15642,46146460.0
15643,341048400.0
15646,187701631.0
15647,45851000.0
15648,208976300.0
15649,104856230.0
15650,1568514100.0
15653,35082210.0
15654,11349162.46
15655,351553700.0
15656,11528918960.0
15657,336928100.0
15659,315149000.0
15660,3328041743.0
15661,95573060000.0
15662,51212810.0
15663,77300500.0
15664,1575820000.0
15666,51030010.0
15667,14574360.0
15668,174990000.0
15669,86167437800.0
15670,138892280.0
15671,595686300.0
15672,148390330.0
15673,74853018000.0
15674,254812597.67
15675,11407324000.0
15677,4231464000.0
15681,153448844000.0
15683,27908843300.0
15685,6081098.99
15687,85995820.0
15689,13515258.6
15691,26989390.0
15693,12477590000.0
15695,728388522.2
15697,27708260.0
15699,42885713.1
15701,3016033.3
15703,1243369000.0
15705,3289080000.0
15707,420538640.0
15709,870505000.0
15711,150914000.0
15713,1001236400.0
15715,38358360.0
15717,576453000.0
15719,124740610.0
15721,88183667.27
15723,160915670.0
15725,357947230.0
15727,124954151.0
15729,57132924000.0
15731,31737700.0
15733,45052430.0
15735,29540409.0
15737,37721815.0
15739,8182234000.0
15741,1465757000.0
15742,2869714000.0
15743,598670800.0
15744,986905000.0
15745,3051784000.0
15746,4262214000.0
15747,1814704000.0
15749,2834864000.0
15751,3668194000.0
15753,9636079200.0
15755,8137894000.0
15757,2211034000.0
15759,2039904000.0
15761,4901398700.0
15764,22180906400.0
15766,23117819200.0
15768,26052864000.0
15770,10572464000.0
15772,1500525300.0
15776,1032046000.0
15778,466146000.0
15780,3412703890.0
15784,1195446000.0
15786,2515404800.0
15788,5748934000.0
15790,10491289011.0
15792,18320574000.0
15794,36447000.0
15796,1135184000.0
15798,2392604000.0
15800,1063354000.0
15802,7711244000.0
15804,8101576000.0
15806,44118764000.0
15808,2098314000.0
15810,53426184400.0
15812,1999834000.0
15813,5785964000.0
15814,577393100.0
15815,1593181000.0
15816,145761300.0
15817,5743894000.0
15818,521235000.0
15820,336993000.0
15821,500311999.98
15823,1495314200.0
15824,85240518.0
15825,1297104000.0
15826,1231061000.0
15827,75423000.0
15828,63684999.94
15829,706593000.0
15830,564268000.0
15831,907569000.0
15832,18049000.0
15833,29239000.0
15834,197941300.0
15835,44646600.0
15836,240210200.0
15837,1705644000.0
15838,204103200.0
15840,1940544000.0
15841,720473000.0
15843,418753210.0
15844,292600700.0
15845,512874000.0
15846,20000.0
15847,1850244000.0
15848,1679859000.0
15849,686123000.0
15850,78774000.0
15851,18564000.0
15852,571534000.0
15853,20000.0
15854,88094000.0
15855,366376000.0
15856,2039000.0
15857,2020000.0
15858,594000.0
15859,1054000.0
15860,946214000.0
15861,1380043200.0
15862,979404000.0
15863,133319999.88
15864,494248800.0
15865,2025954000.0
15866,150479200.0
15867,5177652.0
15868,130851800.0
15869,992384600.0
15870,11203200.0
15871,238551400.0
15872,925886200.0
15873,1378954000.0
15874,594000.0
15875,951066200.0
15877,1584294000.0
15879,875548000.0
15881,2609115600.0
15883,400168500.0
15885,560139200.0
15887,13467984400.0
15889,17126204000.0
15891,43970094000.0
15893,12966779200.0
15895,54140344000.0
15897,4530943600.0
15898,4671099000.0
15899,9498674000.0
15900,7678454100.0
15901,4449754000.0
15902,2082239400.0
15903,249394200.0
15904,2404344000.0
15905,6536043900.0
15907,3430664000.0
15909,1705369200.0
15911,95617470.0
15913,928274600.0
15915,37249369.96
15917,2786694000.0
15919,397739000.0
15921,301850000.0
15923,27907000.0
15925,529640400.0
15927,825700.0
15929,5011624000.0
15931,17700659200.0
15933,1010300.0
15935,851266000.0
15937,422424000.0
15939,14281969200.0
15941,594000.0
15943,827000.0
15945,175848000.0
15947,4293394000.0
15949,2308507000.0
15951,220800.0
15953,887924000.0
15955,53603364000.0
15957,4873786000.0
15959,826200.0
15961,520379200.0
15963,58787634000.0
15965,11515994000.0
15967,1184197740.0
15980,75513000.0
15981,1520000.0
15992,841524205.0
15993,34512459.0
15994,1156990494.0
15996,265389092.0
15997,35122150.0
15998,1576520294.0
15999,163748781.98
16000,359844451.85
16001,80725993.0
16002,5160100300.0
16003,13537831000.0
16004,19716100001.0
16005,1484510001.0
16006,12602440001.0
16008,6063370026.0
16009,3784899000.0
16046,1166788000.0
16047,1162704000.0
16048,5625289000.0
16049,639832000.0
16050,986834000.0
16051,253497000.0
16052,753615000.0
16053,1299807000.0
16054,3830034000.0
16055,216339000.0
16056,11370589000.0
16057,9414194000.0
16058,16594000.0
16059,820341000.0
16060,1899054000.0
16061,10700494000.0
16062,26038454000.0
16064,37405100500.0
16065,2872574000.0
16067,13145524000.0
16068,11206239200.0
16069,18633960.0
16118,57026973.1
16119,14462892.0
16120,8654017.3
16121,1034194790.0
16122,321581660.0
16123,314219100.0
16124,1967702400.0
16125,1208532000.0
16126,17412120000.0
16179,17908228.96
16180,6203439.0
16181,7705563.31
16182,24083277.0
16183,5973834.0
16184,22322893.0
16185,7749350.0
16186,6036718.0
16187,47622970.0
16188,98604130.0
16189,217895200.0
16213,15304114000.0
16214,13037800000.0
16216,3813947500.0
16220,4665787000.0
16221,1489626000.0
16227,27990872000.0
16228,46520691000.0
16229,37121020000.0
16230,4659370000.0
16231,16916670000.0
16232,2058830000.0
16233,11180762800.0
16234,1970304000.0
16236,9812877400.0
16237,26547940.0
16238,11432173300.0
16239,727694800.0
16240,6001452400.0
16241,203937000.0
16242,14715821350.0
16243,163009000.0
16245,1250430001.0
16246,29333200001.0
16247,6720290200.0
16248,21408451301.0
16249,6695700001.0
16262,367798300.0
16263,528067500.0
16264,2354117500.0
16265,9320955700.0
16266,136539600.0
16267,1397962600.0
16268,164500000.0
16269,52000100.0
16272,149066571821.32
16273,43899789980.77
16274,173533182318.0
16275,36093623325.5
16278,12323902400.0
16279,30194352640.0
16281,1243274800.0
16297,275558390.0
16299,153545874.0
16301,105524425.0
16303,2068115170.0
16305,266925190.28
16313,198392065.97
16321,301097022.8
16329,218390766.99
16337,164607768.0
16345,617885035.4
16357,1775729165.63
16359,1317176831.56
16365,1679171400.54
16367,2559788373.75
16373,2903861168.93
16375,4014346026.56
16381,4084623876.99
16383,2202805440.73
16391,2907520240.0
16399,687580714.0
16407,603453760.0
16415,1038113025.0
16423,486419572.0
16431,1009107810.0
16433,141405204.1
16435,137647877.94
16439,350469567.21
16441,449456360.0
16443,229201719.8
16447,1124553570.0
16449,770719693.0
16451,804025052.0
16455,417945280.0
16457,8783960897.0
16467,4975645333.05
16469,599617780.0
16475,3018828710.0
16477,5024127258.0
16481,1127140785.0
16487,1126092111.0
16489,255392341.41
16495,664199048.0
16497,7357196372.93
16499,5688752773.08
16505,1750433010.0
16507,835652521.0
16513,448277134.86
16515,254155727.0
16517,524031238.0
16519,881765206.8
16521,157639043.0
16523,138387422.4
16525,353325511.0
16527,2856694840.0
16533,725702510.0
16535,4779457845.0
16537,3932727400.0
16591,4610840313.44
16594,3018908000.0
16595,26581518000.0
16596,62361043000.0
16597,36138320000.0
16598,6505876000.0
16599,11426602000.0
16601,12970002000.0
16603,24501002301.02
16605,112505508001.0
16617,709708000.0
16622,9119733500.0
16631,606935000.0
16633,90935589981.0
16634,95135070854.6
16635,60616210671.1
16636,87087776439.93
16637,20373601542.0
16638,73167302003.4
16639,41602890575.0
16640,33928520566.4
16641,304702904377.0
16642,107473071145.0
16643,99181125408.0
16644,231541153882.9
16646,116218833471.0
16647,65157269516.6
16648,187286436210.0
16649,122826892593.8
16650,408722588380.0
16651,259642779990.0
16652,341030198100.0
16653,315418322000.0
16654,40660126950.0
16655,8856150809.0
16656,24793628332.0
16657,14545691327.0
16658,8462257339.0
16659,16635224858.0
16660,126657429331.6
16661,14087363697.0
16662,8472304580.0
16663,31281225512.64
16664,4252770361.6
16665,24637453545.0
16666,14363154370.0
16667,50458734000.0
16668,46597662430.0
16669,16982085080.0
16670,59121384945.32
16671,106092312042.82
16672,88432805552.47
16673,150555020503.38
16678,213430574681.86
16679,110768016963.38
16680,51746433279.0
16681,91991206550.0
16682,74766728680.0
16683,273221889247.8
16686,999.99
16688,3484466000.0
16689,1501335000.0
16690,300144000.0
16691,195337400.0
16692,475312000.0
16694,414371000.0
16696,873599000.0
16697,673641800.0
16869,161690800.0
17136,44561413480.0
17143,3160003000.0
17167,1026816000.0
17168,964129000.0
17174,251428300.0
17175,406236000.0
17176,262307400.0
17177,923496000.0
17178,1457306000.0
17180,248006000.0
17181,553653000.0
17182,764164000.0
17184,1110957000.0
17185,597050000.0
17186,440119000.0
17187,874729000.0
17190,522056909.97
17192,346159155.3
17194,383933810.0
17196,87153726.0
17199,37862819.57
17200,414439400.0
17201,809418667.0
17202,360711760.0
17203,180372248.0
17204,2855371000.0
17205,5369087500.0
17206,83595036.0
17207,5867507000.0
17208,96854994.0
17209,1405679248.0
17210,405972500.0
17211,589414251.0
17212,3311935000.0
17213,135334855.2
17214,77579261.0
17215,160155628.0
17216,85962070.2
17217,6856130000.0
17218,288771403.8
17219,41512241.8
17220,130077200.0
17221,23301000.0
17222,91563540.0
17223,1405581712.0
17224,45899103.0
17226,755647600.0
17227,600000.0
17229,149002000.0
17230,27185698.0
17231,1020137145.0
17232,33813000.0
17233,97904136.0
17234,24742256.8
17235,54583676.0
17237,700000.0
17238,271653000.0
17239,94561421.97
17240,65250100.0
17241,137227180.0
17242,327698800.0
17243,2431392675.0
17244,1910184510.0
17245,142520040.0
17247,200000.0
17248,8861000.0
17249,15006000.0
17250,50000.0
17251,86820200.0
17252,30906926.0
17253,19800000.0
17254,177017950.0
17255,583645390.0
17256,258151980.0
17257,500000.0
17258,184449000.0
17259,450090.0
17260,80600000.0
17261,51523690.0
17262,54700272.0
17263,72436000.0
17264,29298290.0
17266,5600090900.0
17267,71295070.0
17269,280000000.0
17270,463356000.0
17271,500000.0
17272,173305631.0
17287,95600112.11
17288,20994052.4
17289,50663743.11
17290,27059421.0
17291,218718112.11
17292,995110.21
17293,29870810.16
17294,17646111.18
17295,262577000.0
17296,25469350.0
17297,55502381.0
17298,39453110.09
17299,147198112.11
17300,49029115.44
17301,75238630.0
17302,14012528.0
17303,62000446.22
17304,62732614.33
17305,3600113.22
17306,653763.0
17317,58556723309.0
17322,222222636290010.0
17323,111111356354000.0
17324,222222484234010.0
17325,222222557144010.0
17326,222222443477010.0
17327,587692951162000.0
17328,587693302097000.0
17329,111111491329000.0
17330,393940000.0
17331,111111304965000.0
17332,587693335890000.0
17333,222222549108010.0
17334,444319000.0
17335,597235800.0
17336,7016847000.0
17337,111111438738000.0
17338,617779000.0
17339,111111804471000.0
17340,587693086137000.0
17341,111111334758000.0
17342,222222660934001.0
17344,111111627506000.0
17345,111111537122000.0
17346,222223043460010.0
17347,222222908650010.0
17348,709472000.0
17349,441611000.0
17350,588631000.0
17351,587693273703000.0
17352,587692976758000.0
17353,587693178117000.0
17354,587693160324000.0
17355,222222621702010.0
17356,587693165723000.0
17357,111111481930000.0
17359,461203000.0
17363,5233182106.46
17364,297544700.0
17365,1189988500.0
17366,5202868663.42
17367,294439280.0
17368,4934691999.84
17392,19821282170.0
17402,1871240000.0
17403,163000000.0
17404,106972580.0
17406,3416844000.0
17407,1944599300.0
17408,557919400.0
17423,59600000.0
17424,1393943956.0
17425,112822468.0
17426,150840306.0
17428,76831148.0
17429,27520124.0
17432,75580656.67
17433,174650617.46
17436,168458127.0
17437,495251011.7
17440,57657179.0
17441,272732173.5
17444,225871972.4
17445,132437297.0
17448,53649615.8
17449,37330938.6
17452,421250944.4
17453,364158313.4
17455,6039137866.76
17456,6683128830.69
17459,2622862157.86
17460,2898842750.92
17463,3240548348.47
17464,1326605181.48
17466,118027789.44
17467,14774065.91
17470,5544885936.26
17471,3395015169.32
17476,39595620000.0
17477,14854254000.0
17478,41935451000.0
17479,17976825000.0
17480,42812113000.0
17481,8998026000.0
17482,19550419300.0
17483,32798689840.0
17484,8233054000.0
17485,1311014000.0
17487,5021093000.0
17488,4391569500.0
17490,594000.0
17491,1817045500.0
17492,3143194000.0
17493,1297674000.0
17494,391387000.0
17495,606263400.0
17496,51610600.0
17497,833130000.0
17498,33999409000.0
17499,3815657700.0
17500,8473144400.0
17502,63180.0
17504,1000000.0
17506,3310400.0
17508,81000000.0
17510,9531000.0
17512,500000.0
17514,1535781000.0
17520,8577243500.0
17522,20000.0
17524,844000.0
17526,13104254000.0
17528,19073334000.0
17536,3434024000.0
17538,20000.0
17540,20000.0
17542,20000.0
17544,20000.0
17546,8011270000.0
17547,5932499000.0
17548,1317685000.0
17549,842945800.0
17551,6504783.63
17553,13721344.0
17555,8174520.0
17557,24425037.0
17559,79860969200.0
17619,7212257003.0
17621,989817000.0
17623,6503796.0
17624,938333.5
17634,14958360000.0
17636,81439800000.0
17640,3005600.0
17643,1839203400.0
17646,1802171800.0
17647,7893398540.0
17648,710290560.0
17649,66931260000.0
17650,52904115.2
17651,26852944400.0
17652,713737798.18
17653,13456363400.0
17654,724194819.8
17655,33787340940.0
17656,472258253.2
17657,53572342000.0
17658,169042376.66
17659,40055355000.0
17660,20012233.55
17661,20090108000.0
17662,289642488.51
17663,46790163000.0
17664,886398106.75
17665,300870000.0
17666,2094255278.6
17667,228300000.0
17668,2429844844.0
17669,573750000.0
17670,2154823557.0
17671,311030000.0
17672,125613065.92
17673,370700000.0
17674,1974943830.0
17675,514450000.0
17676,326194351.76
17677,186200000.0
17678,478235910.8
17679,227556000.0
17680,180363350.0
17681,671950000.0
17682,303349380.0
17683,111980000.0
17684,483968430.0
17685,89790000.0
17686,643744000.0
17687,647320000.0
17688,379292400.0
17689,444500000.0
17690,242253990.0
17691,91130000.0
17692,742812600.0
17693,203400000.0
17694,1378901000.0
17695,85870000.0
17703,14452007000.0
17709,12474530000.0
17713,19551930000.0
17715,108717656302.01
17718,11054422000.0
17720,17535208000.0
17722,20694849900.05
17726,14562362200.0
17728,65614288399.0
17732,82348757699.0
17736,66052200999.0
17738,99899494000.0
17740,60256062000.0
17743,28787000.0
17754,2858000.0
17765,10681780820.0
17767,11312352100.0
17769,42242989641.25
17770,1699438000.0
17771,772295000.0
17772,410972900.0
17773,496776200.0
17791,18479951723.0
17793,743533500.0
17794,1407502200.0
17795,1423468300.0
17796,4503422000.0
17812,9341217000.0
17814,518670700.0
17815,712922000.0
17816,272984900.0
17817,450527000.0
17832,59917630.0
17834,287675000.0
17836,145430170.0
17838,3719643000.0
17840,33795256.0
17841,11167956200.0
17843,18777649999.98
17848,86949900.0
17849,199306588.0
17850,2797965200.0
17857,834831698.6
17858,1106340000.0
17859,1576835433.0
17860,882400000.0
17861,1145921924.8
17862,992700000.0
17863,538111128.0
17864,772100000.0
17865,301307154.0
17866,140605258.04
17867,43686763.5
17868,11578006.0
17869,967672926.0
17870,814001810.0
17871,9574122000.0
17887,195176575399.31
17888,489558248659.04
17889,251508243813.64
17893,11075686816.0
17894,11542404900.0
17895,36016969088.0
17897,5413580431.0
17898,10836972220.0
17912,19447505463.97
17918,113826528000.0
17920,93145859000.0
17922,16006720000.0
17924,21970298500.0
17926,10716380000.0
17928,14377480000.0
17930,35662250000.0
17932,15163949500.0
17938,3380296366.0
17939,4457183000.0
17940,6891471200.0
17959,15905615001.0
17960,22649726920.0
17975,51600000.0
17976,58426700.0
17977,57400000.0
17978,71114000.0
17982,59521500.0
17999,99035920.0
18025,112299200.0
18029,3497251492.0
18054,1552953999.94
18055,18411556775.0
18068,9503180999.97
18580,221700732000.0
18608,16701670299.76
18626,1637826012.0
18635,3378803298.48
18637,5649464100.0
18639,893362036.86
18640,4094874000.0
18655,1876060.0
18657,83994000.0
18658,2060013680.0
18660,9304340000.0
18662,8825617200.0
18664,2861580000.0
18666,13426790000.0
18668,7411301000.0
18670,5414635490.0
18672,21489620000.0
18674,13060755400.0
18676,25795680500.0
18679,70014000.0
18680,1667447500.0
18682,21438860000.0
18684,21684677500.0
18686,3741488160.0
18688,16072278000.0
18690,16551582500.0
18692,21401987500.0
18694,23145157500.0
18696,17644905000.0
18698,63942855500.0
18700,2421641000.0
18702,5760119400.0
18704,3902619000.0
18706,3757887500.0
18708,40323160500.0
18710,40069960300.0
18712,296767596.0
18714,16260024.0
18716,148879370.0
18718,174986664.0
18720,33147911.0
18722,22270950.0
18724,475830966.0
18726,223820873.0
18728,146410340.0
18730,458778860.0
18740,81950916.0
18742,19524380.0
18744,31647210.0
18746,45007930.0
18748,11197118.2
18750,37316990.9
18752,1643878700.0
18754,225519500.0
18756,470216000.0
18758,544525400.0
18760,364037798.86
18762,999168353.12
18764,2368129000.0
18766,3571075771.0
18768,8628837500.0
18770,128009677.0
18772,25151363.0
18775,121634050.0
18777,490487790.0
18779,9577933000.0
18781,35793410.0
18783,45402550.0
18785,51604920.0
18787,470660400.0
18789,136940697500.0
18791,320455560.0
18793,460918680.0
18795,149695630.0
18797,4212462000.0
18799,12400147500.0
18801,48164098.95
18803,98549300.0
18805,78053500.0
18807,433692999.99
18809,15361057500.0
18811,1139339000.0
18813,2331757500.0
18815,995146000.0
18817,1698112500.0
18819,30692957500.0
18821,1647807500.0
18823,4700378800.0
18825,1469973500.0
18827,2674077500.0
18829,10531305400.0
18831,15084148800.0
18833,798136300.0
18835,379215201.99
18837,2153817000.0
18839,1454359000.0
18841,122925641.92
18843,81052669.82
18845,833898100.0
18847,456208800.0
18849,35462179000.0
18851,33046080800.0
18853,803689999.98
18855,3931192999.96
18857,4339679000.0
18859,4439662800.0
18861,9048209000.0
18863,6851586800.0
18865,29035169000.0
18867,18259260000.0
18869,15069789000.0
18871,21058278800.0
18873,13986039000.0
18875,13369355700.0
18877,16556129000.0
18879,7575393900.0
18881,79681663200.0
18883,58357435000.0
18885,1829774000.0
18887,1078203200.0
18889,4277019000.0
18891,3686110300.0
18893,5840679000.0
18895,5799864500.0
18897,4246559000.0
18899,12519270800.0
18901,1054179000.0
18903,10588409000.0
18905,11155127000.0
18907,5648595200.0
18909,1271379000.0
18911,1450956800.0
18913,14290679000.0
18915,8306260800.0
18917,9665609000.0
18919,9572242400.0
18921,3017289000.0
18923,3006808800.0
18925,31787376000.0
18927,5413891200.0
18929,3621629000.0
18931,3293848800.0
18933,21966259000.0
18935,17803630000.0
18937,42620309000.0
18939,25349350000.0
18941,13931539000.0
18943,11224280000.0
18945,31720369001.0
18947,55541960000.0
18949,605081000.0
18951,4121487500.0
18953,1907607500.0
18955,19993637500.0
18957,400562500.0
18959,5047497500.0
18961,2012864500.0
18963,9228017500.0
18965,3642217500.0
18967,23402157500.0
18969,2005077500.0
18971,13189677500.0
18973,19740497500.0
18975,41713857500.0
18977,97568217500.0
18979,51754867500.0
18981,7561638500.0
18983,2476876500.0
18985,34276217500.0
18987,9168647500.0
18989,13802947500.0
18991,13559147500.0
18999,4027694000.0
19001,1737569000.0
19003,12901869000.0
19005,4179646000.0
19007,945259600.0
19009,15038114400.0
19011,1225837500.0
19013,611407500.0
19015,11959597500.0
19017,15951409000.0
19019,11161151800.0
19021,60309499000.0
19023,11726063200.0
19025,14441540000.0
19027,25662804600.0
19029,8967127500.0
19031,15629760500.0
19033,10670121000.0
19035,10373171500.0
19036,9431267500.0
19037,8229157500.0
19038,55639157500.0
19039,13081904000.0
19040,17966495600.0
19041,20119347000.0
19042,10381019300.0
19043,42180509000.0
19044,10869500000.0
19045,117442809100.0
19046,52862801000.0
19047,1784629000.0
19049,1901521000.0
19051,7349860000.0
19053,17972685000.0
19055,10247170000.0
19057,10793775600.0
19065,122199600.0
19067,64507700.0
19069,468667200.0
19071,101538000.0
19073,25501000.0
19075,1376768199.95
19077,568028100.0
19079,283775200.0
19081,3720603000.0
19083,469108200.0
19085,731001000.0
19087,3159304000.0
19101,1878549000.0
19103,1961289500.0
19105,6686749000.0
19107,2330549500.0
19109,3999781000.0
19111,4237368500.0
19113,3502161000.0
19115,4931141000.0
19117,4343291000.0
19119,20818518000.0
19129,1130743000.0
19131,938791000.0
19133,5908541000.0
19135,640591000.0
19137,693271000.0
19139,4580617000.0
19141,4756260000.0
19143,12558200000.0
19145,10153780000.0
19147,24443360700.0
19149,10427390700.0
19151,28779120400.0
19169,3507131000.0
19171,5120061000.0
19173,18283035300.0
19175,6641747200.0
19177,2251427200.0
19179,17304747200.0
19181,9891780000.0
19183,18356940000.0
19185,24049200000.0
19187,36999818400.0
19189,29644664000.0
19191,80509520700.0
19193,12241692500.0
19194,10693197500.0
19195,36933367400.0
19196,16863977400.0
19197,46515075900.0
19198,125189610000.0
19199,23742231500.0
19200,27459326000.0
19201,13266309000.0
19202,18150309000.0
19203,10752012000.0
19204,21453610300.0
19205,34429209000.0
19206,30597209000.0
19207,90109287200.0
19208,131586388200.0
19209,337283625.0
19211,1037168800.0
19213,71239714.28
19215,14591298000.0
19217,1625681199.99
19219,1045255000.0
19221,758563900.0
19223,9156428000.0
19225,1374140009.37
19227,8107127200.0
19229,5898139200.0
19231,24407334400.0
19233,138559262.0
19235,112308480.0
19237,1015319400.0
19239,1171919223.0
19241,945441300.0
19243,3397895500.0
19245,4249887000.0
19247,2620881000.0
19249,784254500.0
19251,948451000.0
19253,4240461000.0
19255,6094170000.0
19257,1874299000.0
19258,1255644999.98
19259,273648999.99
19260,148333799.97
19261,1133301000.0
19262,1800049000.0
19263,7785129000.0
19264,5240549000.0
19265,6226799000.0
19266,8934314000.0
19267,2627242000.0
19268,3051852999.98
19269,229140900.0
19270,289648899.98
19271,1345911000.0
19272,3039727000.0
19273,1228462000.0
19274,1502734000.0
19275,399023900.0
19276,993326999.98
19277,1988759000.0
19278,1020060000.0
19279,5099825600.0
19280,9732689000.0
19281,16377199000.0
19282,31107805400.0
19283,10669830999.99
19284,23924057200.0
19285,4539989600.0
19286,5108579000.0
19287,2757856000.0
19288,15883517200.0
19289,10668189000.0
19293,12430176000.0
19295,98079187200.0
19297,12448609000.0
19299,7398609000.0
19301,21469304000.03
19303,10487869000.0
19311,4339762000.0
19313,2959056000.0
19315,22250277500.0
19317,14087377500.0
19319,4014217500.0
19321,19725577500.0
19323,9894077500.0
19325,19787616000.0
19327,40363317400.0
19329,12579907500.0
19335,36040077500.0
19337,2177100000.0
19339,11294620000.0
19341,9343902501.01
19343,3272620000.0
19345,16138320000.0
19347,11619374500.0
19349,6523180000.0
19351,30939732000.0
19353,7601902000.0
19359,32347986000.0
19361,586722999.98
19363,1187420000.0
19398,1303360700.0
19400,165447907.35
19401,1490805010.0
19402,2717365179.99
19403,4064864080.0
19404,12685103111.11
19405,25304586300.0
19406,42129726900.0
19407,83204431600.0
19408,142587930000.0
19409,421770951000.0
19410,664522385000.0
19411,882658224000.0
19412,1147394409000.0
19413,1460902030000.0
19414,1944029820000.0
19415,2383166030000.0
19416,2885344579999.88
19417,3451888855000.0
19418,4083055340000.0
19419,5339961790000.0
19420,6786229880000.0
19421,8949058631000.0
19422,226958127000.0
19461,1029050000.0
19470,720600000.0
19500,716546939.89
19534,2058030000.0
19535,3312700000.0
19536,5057470000.0
19537,11103100000.0
19538,14015600000.0
19539,30721200000.0
19540,9288310000.0
19547,10299601000.0
19548,12575791000.0
19549,12472001000.0
19550,24410301001.98
19551,7215200000.0
19553,8759200000.0
19554,11528701000.0
19555,37530199000.0
19556,75998760000.0
19660,852234805.4
19663,11718550.0
19684,6524677000.0
19685,13162741000.0
19686,21107900001.0
19687,23090700001.0
19688,16260700001.0
19689,8073910000.1
19690,1943400001.0
19691,3589961000.0
19692,5856220001.0
19693,30168400001.0
19694,17853800001.0
19695,3628700001.0
19696,12984040000.0
19697,6417500001.0
19698,11313068200.0
19699,6844448900.0
19700,3848180001.0
19719,43683680000.0
19720,34475151000.29
19721,2502101000.0
19722,37987020000.29
19723,4667010000.0
19724,28722586000.29
19725,2410999000.0
19726,40291889000.29
19727,11825970000.0
19739,28876021200.0
19744,1325416000.0
19745,269447407.0
19759,4434536500.0
19760,1779960000.0
19761,8834988400.0
19766,7111287300.0
19767,3543004700.0
19806,8146254110.0
19810,1029649954.1
19812,368883863.4
19814,356783374.92
19921,907250691.7
19922,5316371400.0
19923,146783337.0
19925,394930360.0
19927,452626390.0
19929,255715294.0
19931,725882727.0
19935,232590582.0
19937,282806650.0
19939,178598465.0
19942,435689159.0
19944,2416181020.0
19946,471221049.0
19948,222052445.0
19950,366894643.0
19952,295426825.0
19962,659002055.23
19964,267646349.03
19966,6758769.16
19968,3761655.34
19970,161441472.51
19972,128374935.14
19974,220400143.17
19976,246170621.9
19978,228056171.34
19980,83672395.48
19982,944337197.84
19984,9686020.0
19986,15351105.19
19988,259981630.74
19990,40387733.1
19992,996138165.04
19994,94097699.43
19996,27322895.18
19998,34113832.5
20000,190216369.7
20002,918145110.0
20004,3474624687.3
20006,677337421.8
20008,2014426315.54
20010,7422406.88
20012,412148960.0
20014,87644156.0
20016,34264360.0
20018,120711409.85
20020,278606261.88
20022,221017230.0
20024,91740910.0
20026,2625461500.0
20028,1271268000.0
20030,1287908200.0
20032,2114127000.0
20034,15988041.67
20036,26490156.6
20038,69540704.6
20040,723309748.2
20043,304166075.47
20045,108771731.7
20047,211603892.0
20049,260069066.23
20051,545746052.04
20053,756497000.46
20055,20752321.52
20057,242037517.72
20059,4580616000.0
20060,14878180000.0
20061,3729700000.0
20062,11421800000.0
20063,11217600000.0
20064,8722800000.0
20065,3217800000.0
20066,9762050000.0
20110,1111287100.0
20114,620760653.0
20115,2532254960.0
20121,13797035000.0
20125,7290042000.0
20138,3825010858.0
20157,11825105000.0
20158,9120535000.0
20159,23322095000.0
20160,53482222400.0
20161,51729905000.0
20171,33030292280.0
20172,8468776401.0
20175,1684735000.0
20183,86318941000.0
20184,6716100000.0
20185,116918110000.0
20186,168400000001.0
20187,76077410000.0
20188,9573160001.0
20189,99832043000.0
20190,4717380001.0
20199,7425073330.0
20201,3420000000.0
20203,13815200000.0
20205,2575600000.0
20207,16812000001.02
20209,18316215368.0
20210,18550805200.0
20211,53348820300.0
20212,188867862000.0
20213,177184796000.0
20280,8774601000.0
20281,1103203524160.0
20306,1905019078.85
20307,2488338658.03
20308,1089362319.17
20312,17817187280.0
20314,1691887310.0
20315,35396071000.0
20327,483620000.0
20342,439114079960.0
20345,1280477800.0
20347,2047048266.86
20349,1615271000.0
20351,9459415300.0
20353,16992455600.0
20358,8034893000.0
20371,3692483000.0
20410,13636197439.31
20411,16596884721.71
20412,23642924692.0
20413,4002590396.0
20414,37074833600.0
20415,26865507892.7
20416,8466228826.47
20417,21926780750.0
20418,25393067397.0
20419,22385712650.0
20420,33254191900.0
20421,5304135757.43
20423,15540947244.0
20424,31430918345.0
20425,3959323664.0
20433,429161767.0
20443,13041453000.0
20444,7436808000.0
20445,170980000.0
20446,2769671000.0
20447,161920000.0
20448,4816270000.0
20449,389050776576.0
20450,7333557000.0
20451,195820900.0
20452,5335607600.0
20453,116800000.0
20454,9447030000.0
20455,133890000.0
20494,1137022010.0
20495,1108448500.0
